+-----+---------+--------------+-----------+----+----+-------+
|  #  | hold_id | placement_id | hold_role | x  | y  | count |
| 428 |   1200  |     1379     |     13    | 7  | 37 |  193  |
| 429 |   1618  |     1545     |     13    | 38 | 20 |   76  |
| 430 |   1583  |     1517     |     13    | 36 | 14 |   34  |
| 431 |   1649  |     1572     |     13    | 40 | 26 |   40  |
| 432 |   1631  |     1105     |     13    | 37 | 3  |   31  |
| 433 |   1213  |     1574     |     13    | 10 | 28 |   86  |
| 434 |   1147  |     1454     |     13    | 26 | 0  |   37  |
| 435 |   1377  |     1403     |     13    | 21 | 39 |   11  |
| 436 |   1421  |     1568     |     13    | 24 | 26 |  246  |
| 437 |   1532  |     1552     |     13    | 32 | 22 |  138  |
| 438 |   1615  |     1563     |     13    | 38 | 24 |   97  |
| 439 |   1219  |     1538     |     13    | 10 | 20 |   92  |
| 440 |   1523  |     1498     |     13    | 32 | 10 |   36  |
| 441 |   1259  |     1415     |     13    | 11 | 41 |   7   |
| 442 |   1373  |     1419     |     13    | 19 | 41 |   7   |
| 443 |   1204  |     1431     |     13    | 9  | 43 |   4   |
| 444 |   1260  |     1432     |     13    | 11 | 43 |   4   |
| 445 |   1318  |     1435     |     13    | 17 | 43 |   4   |
| 446 |   1374  |     1436     |     13    | 19 | 43 |   4   |
| 447 |   1352  |     1495     |     13    | 20 | 10 |   55  |
| 448 |   1564  |     1526     |     13    | 34 | 16 |   43  |
| 449 |   1552  |     1598     |     13    | 34 | 32 |  117  |
| 450 |   1155  |     1458     |     13    | 18 | 0  |   21  |
| 451 |   1159  |     1460     |     13    | 14 | 0  |   23  |
| 452 |   1163  |     1462     |     13    | 10 | 0  |   16  |
| 453 |   1166  |     1464     |     13    | 6  | 0  |   26  |
| 454 |   1646  |     1554     |     13    | 40 | 22 |   40  |
| 455 |   1609  |     1599     |     13    | 38 | 32 |   38  |
| 456 |   1586  |     1535     |     13    | 36 | 18 |   57  |
| 457 |   1396  |     1505     |     13    | 22 | 12 |  124  |
| 458 |   1174  |     1141     |     13    | 7  | 9  |  139  |
| 459 |   1402  |     1469     |     13    | 22 | 4  |   16  |
| 460 |   1250  |     1565     |     13    | 12 | 26 |   40  |
| 461 |   1459  |     1470     |     13    | 26 | 4  |   15  |
| 462 |   1592  |     1571     |     13    | 36 | 26 |  104  |
| 463 |   1430  |     1421     |     13    | 23 | 41 |   11  |
| 464 |   1487  |     1423     |     13    | 27 | 41 |   7   |
| 465 |   1544  |     1425     |     13    | 31 | 41 |   11  |
| 466 |   1601  |     1427     |     13    | 35 | 41 |   9   |
| 467 |   1375  |     1437     |     13    | 21 | 43 |   3   |
| 468 |   1431  |     1438     |     13    | 23 | 43 |   7   |
| 469 |   1432  |     1439     |     13    | 25 | 43 |   4   |
| 470 |   1577  |     1481     |     13    | 36 | 6  |   9   |
| 471 |   1456  |     1488     |     13    | 26 | 8  |   22  |
| 472 |   1627  |     1491     |     13    | 38 | 8  |   5   |
| 473 |   1143  |     1452     |     13    | 30 | 0  |   27  |
| 474 |   1203  |     1430     |     13    | 7  | 43 |   5   |
| 475 |   1659  |     1446     |     13    | 39 | 43 |   4   |
| 476 |   1187  |     1546     |     13    | 8  | 22 |   67  |
| 477 |   1621  |     1527     |     13    | 38 | 16 |   65  |
| 478 |   1170  |     1107     |     13    | 7  | 5  |   55  |
| 479 |   1345  |     1468     |     13    | 18 | 4  |   26  |
| 480 |   1263  |     1399     |     13    | 13 | 39 |   6   |
| 481 |   1633  |     1123     |     13    | 39 | 5  |   45  |
| 482 |   1172  |     1124     |     13    | 7  | 7  |   58  |
| 483 |   1234  |     1109     |     13    | 11 | 5  |   63  |
| 484 |   1628  |     1139     |     13    | 37 | 7  |   70  |
| 485 |   1643  |     1536     |     13    | 40 | 18 |   63  |
| 486 |   1342  |     1486     |     13    | 18 | 8  |   23  |
| 487 |   1244  |     1529     |     13    | 12 | 18 |   35  |
| 488 |   1139  |     1450     |     13    | 34 | 0  |   26  |
| 489 |   1513  |     1489     |     13    | 30 | 8  |   28  |
| 490 |   1195  |     1582     |     21    | 8  | 30 |   34  |
| 491 |   1202  |     1413     |     13    | 7  | 41 |   6   |
| 492 |   1624  |     1509     |     13    | 38 | 12 |   26  |
| 493 |   1189  |     1555     |     13    | 6  | 24 |   31  |
| 494 |   1231  |     1466     |     13    | 10 | 4  |   8   |
| 495 |   1233  |     1092     |     13    | 11 | 3  |   70  |
| 496 |   1135  |     1448     |     13    | 38 | 0  |   10  |
| 497 |   1573  |     1472     |     13    | 34 | 4  |   6   |
| 498 |   1489  |     1441     |     13    | 29 | 43 |   3   |
| 499 |   1285  |     1485     |     13    | 14 | 8  |   22  |
| 500 |   1232  |     1091     |     13    | 9  | 3  |   41  |
| 501 |   1632  |     1106     |     13    | 39 | 3  |   51  |
| 502 |   1168  |     1090     |     13    | 7  | 3  |   48  |
| 503 |   1434  |     1405     |     13    | 25 | 39 |   5   |
| 504 |   1288  |     1467     |     13    | 14 | 4  |   17  |
| 505 |   1576  |     1121     |     13    | 35 | 5  |   41  |
| 506 |   1191  |     1564     |     13    | 8  | 26 |   22  |
| 507 |   1548  |     1409     |     13    | 33 | 39 |   5   |
| 508 |   1463  |     1479     |     13    | 28 | 6  |   24  |
| 509 |   1488  |     1440     |     13    | 27 | 43 |   5   |
| 510 |   1228  |     1484     |     13    | 10 | 8  |   14  |
| 511 |   1183  |     1528     |     13    | 8  | 18 |   22  |
| 512 |   1558  |     1562     |     13    | 34 | 24 |   32  |
| 513 |   1292  |     1476     |     13    | 16 | 6  |   18  |
| 514 |   1317  |     1434     |     13    | 15 | 43 |   2   |
| 515 |   1545  |     1442     |     13    | 31 | 43 |   3   |
| 516 |   1602  |     1444     |     13    | 35 | 43 |   4   |
| 517 |   1349  |     1477     |     13    | 20 | 6  |   29  |
| 518 |   1658  |     1429     |     13    | 39 | 41 |   4   |
| 519 |   1261  |     1433     |     13    | 13 | 43 |   3   |
| 520 |   1546  |     1443     |     13    | 33 | 43 |   3   |
| 521 |   1173  |     1483     |     13    | 6  | 8  |   11  |
| 522 |   4270  |     4689     |     13    | 5  | 17 |   36  |
| 523 |   4273  |     4692     |     13    | 5  | 23 |   43  |
| 524 |   1603  |     1445     |     13    | 37 | 43 |   3   |
| 525 |   1640  |     1518     |     13    | 40 | 14 |   19  |
| 526 |   4277  |     4696     |     13    | 5  | 31 |   71  |
| 527 |   4324  |     4743     |     13    | 41 | 11 |   10  |
| 528 |   4333  |     4752     |     13    | 41 | 29 |   51  |
| 529 |   1169  |     1465     |     13    | 6  | 4  |   7   |
| 530 |   4272  |     4691     |     13    | 5  | 21 |   45  |
| 531 |   4276  |     4695     |     13    | 5  | 29 |  102  |
| 532 |   4290  |     4709     |     13    | 3  | 19 |  113  |
| 533 |   4293  |     4712     |     13    | 3  | 25 |  112  |
| 534 |   4316  |     4735     |     13    | 1  | 33 |   49  |
| 535 |   4336  |     4755     |     13    | 41 | 35 |   67  |
| 536 |   4334  |     4753     |     13    | 41 | 31 |  119  |
| 537 |   4298  |     4717     |     13    | 3  | 35 |   22  |
| 538 |   4354  |     4773     |     13    | 43 | 33 |   89  |
| 539 |   4330  |     4749     |     13    | 41 | 23 |   75  |
| 540 |   4364  |     4783     |     13    | 45 | 15 |   30  |
| 541 |   4365  |     4784     |     13    | 45 | 17 |   41  |
| 542 |   4370  |     4789     |     13    | 45 | 27 |   44  |
| 543 |   4271  |     4690     |     13    | 5  | 19 |  153  |
| 544 |   4288  |     4707     |     13    | 3  | 15 |   30  |
| 545 |   4295  |     4714     |     13    | 3  | 29 |   60  |
| 546 |   4352  |     4771     |     13    | 43 | 29 |   60  |
| 547 |   1235  |     1475     |     13    | 12 | 6  |   7   |
| 548 |   4279  |     4698     |     13    | 5  | 35 |   27  |
| 549 |   4327  |     4746     |     13    | 41 | 17 |   97  |
| 550 |   4291  |     4710     |     13    | 3  | 21 |   70  |
| 551 |   4312  |     4731     |     13    | 1  | 25 |   41  |
| 552 |   4313  |     4732     |     13    | 1  | 27 |   57  |
| 553 |   4329  |     4748     |     13    | 41 | 21 |   60  |
| 554 |   4278  |     4697     |     13    | 5  | 33 |  103  |
| 555 |   4344  |     4763     |     13    | 43 | 13 |   25  |
| 556 |   4296  |     4715     |     13    | 3  | 31 |   43  |
| 557 |   4351  |     4770     |     13    | 43 | 27 |   40  |
| 558 |   4275  |     4694     |     13    | 5  | 27 |   78  |
| 559 |   4331  |     4750     |     13    | 41 | 25 |   49  |
| 560 |   4367  |     4786     |     13    | 45 | 21 |   30  |
| 561 |   4326  |     4745     |     13    | 41 | 15 |   46  |
| 562 |   4368  |     4787     |     13    | 45 | 23 |   54  |
| 563 |   4372  |     4791     |     13    | 45 | 31 |   33  |
| 564 |   4311  |     4730     |     13    | 1  | 23 |   61  |
| 565 |   4269  |     4688     |     13    | 5  | 15 |   54  |
| 566 |   4274  |     4693     |     13    | 5  | 25 |   64  |
| 567 |   4268  |     4687     |     13    | 5  | 13 |   92  |
| 568 |   4314  |     4733     |     13    | 1  | 29 |   55  |
| 569 |   4349  |     4768     |     13    | 43 | 23 |   29  |
| 570 |   4332  |     4751     |     13    | 41 | 27 |  169  |
| 571 |   4348  |     4767     |     13    | 43 | 21 |   76  |
| 572 |   4347  |     4766     |     13    | 43 | 19 |  109  |
| 573 |   4373  |     4792     |     13    | 45 | 33 |   17  |
| 574 |   4346  |     4765     |     13    | 43 | 17 |   43  |
| 575 |   4328  |     4747     |     13    | 41 | 19 |  147  |
| 576 |   4309  |     4728     |     13    | 1  | 19 |   52  |
| 577 |   4294  |     4713     |     13    | 3  | 27 |   53  |
| 578 |   4343  |     4762     |     13    | 43 | 11 |   26  |
| 579 |   4353  |     4772     |     13    | 43 | 31 |   28  |
| 580 |   4287  |     4706     |     13    | 3  | 13 |   37  |
| 581 |   4419  |     4838     |     13    | 42 | 24 |   3   |
| 582 |   4363  |     4782     |     13    | 45 | 13 |   13  |
| 583 |   4371  |     4790     |     13    | 45 | 29 |   50  |
| 584 |   4335  |     4754     |     13    | 41 | 33 |   74  |
| 585 |   4292  |     4711     |     13    | 3  | 23 |   42  |
| 586 |   4307  |     4726     |     13    | 1  | 15 |   42  |
| 587 |   4310  |     4729     |     13    | 1  | 21 |   45  |
| 588 |   4322  |     4741     |     13    | 41 | 7  |   7   |
| 589 |   4369  |     4788     |     13    | 45 | 25 |   35  |
| 590 |   4297  |     4716     |     13    | 3  | 33 |   22  |
| 591 |   4308  |     4727     |     13    | 1  | 17 |   16  |
| 592 |   4289  |     4708     |     13    | 3  | 17 |   46  |
| 593 |   4350  |     4769     |     13    | 43 | 25 |   49  |
| 594 |   4265  |     4684     |     13    | 5  | 7  |   7   |
| 595 |   4266  |     4685     |     13    | 5  | 9  |   6   |
| 596 |   1171  |     1474     |     13    | 8  | 6  |   6   |
| 597 |   4374  |     4793     |     13    | 45 | 35 |   9   |
| 598 |   4306  |     4725     |     13    | 1  | 13 |   19  |
| 599 |   4390  |     4809     |     13    | 4  | 14 |   2   |
| 600 |   4366  |     4785     |     13    | 45 | 19 |   41  |
| 601 |   4317  |     4736     |     13    | 1  | 35 |   7   |
| 602 |   4356  |     4775     |     13    | 43 | 37 |   10  |
| 603 |   4337  |     4756     |     13    | 41 | 37 |   12  |
| 604 |   4345  |     4764     |     13    | 43 | 15 |   48  |
| 605 |   4315  |     4734     |     13    | 1  | 31 |   51  |
| 606 |   4355  |     4774     |     13    | 43 | 35 |   17  |
| 607 |   4267  |     4686     |     13    | 5  | 11 |   15  |
| 608 |   4378  |     4797     |     13    | 0  | 0  |   2   |
| 609 |   4381  |     4800     |     13    | 46 | 0  |   1   |
| 610 |   4393  |     4812     |     13    | 4  | 18 |   2   |
| 611 |   4325  |     4744     |     13    | 41 | 13 |   28  |
| 612 |   4375  |     4794     |     13    | 45 | 37 |   5   |
| 613 |   4382  |     4801     |     13    | 2  | 4  |   1   |
| 614 |   4384  |     4803     |     13    | 4  | 6  |   2   |
| 615 |   4415  |     4834     |     13    | 44 | 18 |   4   |
| 616 |   4377  |     4796     |     13    | 2  | 0  |   1   |
| 617 |   4396  |     4815     |     13    | 4  | 22 |   3   |
| 618 |   4357  |     4776     |     13    | 45 | 1  |   2   |
| 619 |   4409  |     4828     |     13    | 44 | 10 |   1   |
| 620 |   4379  |     4798     |     13    | 42 | 0  |   1   |
| 621 |   4299  |     4718     |     13    | 3  | 37 |   10  |
| 622 |   4339  |     4758     |     13    | 43 | 3  |   1   |
| 623 |   4402  |     4821     |     13    | 4  | 30 |   2   |
| 624 |   4338  |     4757     |     13    | 43 | 1  |   2   |
| 625 |   4362  |     4781     |     13    | 45 | 11 |   10  |
| 626 |   4401  |     4820     |     13    | 0  | 30 |   1   |
| 627 |   4403  |     4822     |     13    | 2  | 32 |   2   |
| 628 |   4305  |     4724     |     13    | 1  | 11 |   10  |
| 629 |   4399  |     4818     |     13    | 4  | 26 |   2   |
| 630 |   4280  |     4699     |     13    | 5  | 37 |   9   |
| 631 |   1630  |     1473     |     13    | 38 | 4  |   6   |
| 632 |   4392  |     4811     |     13    | 0  | 18 |   2   |
| 633 |   4318  |     4737     |     13    | 1  | 37 |   5   |
| 634 |   4394  |     4813     |     13    | 2  | 20 |   4   |
| 635 |   4342  |     4761     |     13    | 43 | 9  |   8   |
| 636 |   4421  |     4840     |     13    | 44 | 26 |   1   |
| 637 |   4360  |     4779     |     13    | 45 | 7  |   3   |
| 638 |   4416  |     4835     |     13    | 42 | 20 |   1   |
| 639 |   4418  |     4837     |     13    | 44 | 22 |   1   |
| 640 |   4420  |     4839     |     13    | 46 | 24 |   2   |
| 641 |   4361  |     4780     |     13    | 45 | 9  |   5   |
| 642 |   4285  |     4704     |     13    | 3  | 9  |   8   |
| 643 |   4304  |     4723     |     13    | 1  | 9  |   6   |
| 644 |   4323  |     4742     |     13    | 41 | 9  |   6   |
| 645 |   4423  |     4842     |     13    | 46 | 28 |   3   |
| 646 |   4286  |     4705     |     13    | 3  | 11 |   6   |
| 647 |   4391  |     4810     |     13    | 2  | 16 |   1   |
| 648 |   4262  |     4681     |     13    | 5  | 1  |   2   |
| 649 |   4281  |     4700     |     13    | 3  | 1  |   1   |
| 650 |   4398  |     4817     |     13    | 0  | 26 |   2   |
| 651 |   4341  |     4760     |     13    | 43 | 7  |   3   |
| 652 |   4376  |     4795     |     13    | 4  | 0  |   1   |
| 653 |   4303  |     4722     |     13    | 1  | 7  |   3   |
| 654 |   4284  |     4703     |     13    | 3  | 7  |   2   |
| 655 |   4319  |     4738     |     13    | 41 | 1  |   1   |
| 656 |   4302  |     4721     |     13    | 1  | 5  |   1   |
| 657 |   4283  |     4702     |     13    | 3  | 5  |   1   |
| 658 |   4264  |     4683     |     13    | 5  | 5  |   2   |
| 659 |   4321  |     4740     |     13    | 41 | 5  |   1   |
| 660 |   4340  |     4759     |     13    | 43 | 5  |   1   |
| 661 |   4359  |     4778     |     13    | 45 | 5  |   2   |
| 662 |   4395  |     4814     |     13    | 0  | 22 |   1   |
| 663 |   4425  |     4844     |     13    | 42 | 32 |   1   |
+-----+---------+--------------+-----------+----+----+-------+
